FILE	T308_05745	T308_01980	pbp1A	pepN	spr1868	MYY_1559	SPNOXC_18220	SPCG_0300	folC	SP_0994	T308_07955	proS	SP_1378	glmU	pfkA	SPH_0698	gltX	SPP_1577	SPH_2221	SPH_0011	mraW	ABC-MSP	SPNINV200_04030	SPN23F_03890	groEL	fmt	SPN23F_06830	SP_0801	SP_1369	lysA	spr0747	SPH_2425	SPG_0791	hrcA	mutM	sulD	recF	MYY_0732	deoB	rseP	T308_09660	SPAP_0959	dapA	SPCG_0009	SPNOXC_10430	SPH_1568	SPNINV200_01840	sufB	SP70585_1946	recX	SPH_1677	proC	engC	dnaB	SPH_0901	SPCG_0004	glcK	trxB	T308_07675	SPNINV200_19970	HMPREF1038_01932	SPG_1501	SPCG_1853	deoC	SPCG_1945	SPCG_1937	pgk	ftsZ	SPN23F_19960	SP_1388	SP_1893	nagA	coaE	SPNA45_02072	INV104_10950	SPN23F_14690	dapB	SPCG_1000	spr1655	SPNOXC_13960	cpoA	thyA	rnz	SP670_2364	nadD	exoA	SPH_0308	accC	era	MYY_0831	SPCG_0199	SPT_0815	SPN23F_14860	SPN034156_10190	trsA	lgt	carA	adk	ulaD	pstS	SP_0204	recU	spr1158	T308_01440	SPNA45_00786	rpe2	spr0664	dnaQ	spr1400	SPAP_1556	amiF	rnc	INV104_16000	T308_05720	gla	HMPREF1038_01632	SPCG_0812	nagB	frr	T308_00050	fabG	HMPREF0837_11925	eutD	nrdF	SP70585_1168	pstB2	SP70585_0662	rpoA	SPCG_1623	T308_02840	spr2028	pstB3	deoR	SPN034156_04020	SPCG_1487	ctsR	secY	HMPREF1038_01954	SPJ_1559	HMPREF1038_01728	spr0488	nrdG	T308_10820	T308_10680	codY	SPNOXC_15600	nifU	thiW	gapA	upp	T308_08170	SPH_1611	rplB	hpt	SP670_0262	HMPREF1038_00527	SPNINV200_13110	HMPREF1038_00979	T308_05785	spr0026	T308_06415	SP_1580	ftsE	pgsA	SPAP_0270	pyrH	SP670_2107	psaC	gpmA	SPJ_0703	T308_03580	fabZ	clpP	SP670_1952	SP670_1938	dut	MYY_0778	rplC	T308_03475	HMPREF0837_10669	T308_08525	T308_08805	rplI	ciaR	MYY_1563	SPCG_0966	T308_06605	rnpA	lspA	SPP_1560	SPCG_0306	ftsL	T308_04825	T308_10715	rplU	SPNA45_00008	rpsI	SPP_1430	spr1316	SPP_1761	accB	rpsH	MYY_0416	T308_01970	rpsM	SPH_1429	spr0980	rpsE	rpsG	T308_04655	SPH_0772	spxA	rplX	rpsJ	SPNA45_01833	rplN	T308_05750	rplT	SPAP_0276	SP670_2349	SPNOXC_15380	rpsR	rpsL	rplW	infA	SPCG_1446	asp23	pyrR	T308_01120	rpsO	rplP	rpsQ	T308_03960	T308_01145	rpsS	rpmC	rpmI
6730_6#4	47	46	35	98	108	30	38	10	41	30	13	13	44	34	2	13	31	28	29	29	34	3	17	25	3	28	23	2	31	5	2	2	1	7	30	31	20	17	20	1	22	3	5	2	4	4	15	15	5	27	21	3	24	1	2	13	18	20	12	16	2	5	2	27	22	19	2	3	3	4	12	11	17	19	20	41	9	24	20	2	14	14	17	2	13	3	23	2	12	2	17	1	6	13	3	5	7	4	3	11	2	3	19	2	22	14	20	2	3	5	3	14	1	43	2	3	2	2	17	3	5	3	7	2	1	2	6	1	2	3	2	3	8	2	9	11	2	2	13	2	2	4	6	1	2	2	4	13	2	2	2	16	1	2	1	5	2	2	1	2	3	5	3	2	1	2	11	2	2	2	7	2	2	2	1	2	2	1	2	2	2	1	1	2	1	2	8	3	3	2	2	1	1	1	3	2	1	1	3	2	2	2	5	2	1	2	2	1	1	5	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	1	1	2	1	1	1	1
6823_6#1	82	88	37	2	18	45	66	8	70	2	33	4	65	5	2	3	3	4	44	1	2	3	26	34	1	47	7	4	2	5	2	2	1	36	3	1	2	33	2	7	31	3	2	2	4	2	2	21	6	40	34	37	31	17	2	2	4	32	1	3	25	5	7	36	35	2	2	3	3	29	3	4	3	2	28	1	25	37	5	2	4	4	13	24	3	4	2	2	3	2	2	2	20	25	3	5	3	2	23	18	16	3	2	25	3	21	23	2	3	4	3	2	1	2	3	3	2	3	2	24	1	3	2	6	1	2	19	1	2	3	2	2	4	9	2	4	2	2	2	2	2	4	2	1	2	18	21	4	2	2	2	10	1	2	1	2	14	2	14	2	6	2	3	2	1	2	1	2	1	2	2	2	2	3	4	12	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	2	1	2	3	2	1	1	5	2	2	2	2	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	4	1	1	1	1	1	2	1	1	1	1
6983_3#53	85	86	82	2	60	46	68	13	2	48	29	9	66	46	3	8	13	42	14	2	48	3	2	7	4	4	2	2	8	13	2	26	3	13	4	16	6	16	2	11	6	7	1	3	5	17	2	3	6	43	7	38	3	1	2	2	29	7	1	33	4	2	2	2	25	34	2	4	3	2	3	3	28	2	2	1	5	13	2	2	3	3	2	2	2	3	8	2	2	21	2	25	4	2	3	5	3	2	1	3	4	3	28	3	6	3	2	2	18	1	3	3	1	2	2	3	2	19	2	2	1	3	2	2	1	3	5	1	2	3	2	4	3	4	2	2	2	2	2	2	22	3	16	1	2	20	24	4	2	6	3	18	1	1	1	2	2	2	2	5	7	2	3	2	1	2	2	2	2	2	12	10	2	4	1	2	2	1	1	2	2	10	1	2	1	2	2	3	9	3	2	1	2	1	2	2	2	7	2	2	2	2	2	2	1	7	2	1	1	2	2	1	2	2	2	5	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6755_6#10	66	67	72	2	9	9	2	52	23	2	57	5	61	6	2	15	3	31	3	34	20	34	1	4	1	5	1	2	6	2	2	2	27	8	4	40	2	12	2	2	2	7	5	5	14	5	2	3	5	5	8	2	3	1	2	2	2	1	1	10	3	4	2	7	25	4	2	4	1	2	12	3	29	2	23	1	5	4	6	3	2	4	4	26	2	2	2	2	3	2	12	1	12	2	3	3	14	2	3	3	4	10	4	4	3	3	5	2	6	1	3	2	9	2	3	3	3	2	2	3	2	3	2	2	1	2	3	1	2	3	15	1	9	2	2	2	2	3	2	2	20	8	3	1	2	2	4	2	2	3	2	2	1	2	1	2	2	3	1	2	7	2	2	2	1	2	5	2	2	2	2	15	2	3	7	2	2	1	1	6	2	7	1	2	1	2	2	10	2	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	2	1	1	5	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
7011_5#23	85	86	138	2	60	46	68	13	2	48	29	4	66	2	3	8	13	42	14	2	2	3	2	7	4	4	2	2	8	13	2	26	3	13	4	16	6	16	2	1	6	7	1	3	5	17	2	3	6	43	50	38	3	1	2	2	29	7	1	3	4	2	2	2	25	50	2	4	3	2	3	3	28	2	2	1	4	13	2	2	3	3	2	2	2	2	8	2	2	13	2	25	4	2	3	5	3	2	1	3	4	3	28	3	6	3	2	2	18	1	3	3	1	2	2	3	2	19	2	3	1	3	2	2	1	3	5	1	2	3	2	4	3	2	2	2	22	3	2	2	22	3	16	1	2	20	24	4	2	6	3	2	1	1	1	2	2	2	2	5	7	2	3	2	1	2	2	2	2	2	12	10	2	4	1	13	2	1	1	2	2	10	1	2	1	2	2	3	9	3	2	1	1	1	2	2	2	7	2	2	2	2	2	2	1	7	2	1	1	2	2	1	2	2	2	5	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6805_2#16	12	11	34	22	93	67	1	10	7	2	37	59	97	62	83	75	9	31	21	28	7	3	1	4	1	19	22	5	5	60	3	25	3	4	3	65	6	6	6	50	18	2	4	8	12	51	2	3	6	55	57	13	3	12	2	2	3	1	1	3	2	50	2	4	25	23	2	32	2	4	42	3	5	2	3	1	4	8	13	2	2	3	2	2	14	2	4	2	3	2	17	1	4	44	3	5	10	4	3	3	4	10	22	2	43	3	1	17	6	1	3	1	2	2	2	27	2	2	2	3	2	3	2	2	1	2	5	3	2	3	2	2	3	26	2	4	2	3	2	2	2	3	1	23	2	2	3	3	2	2	2	10	1	2	1	2	2	2	1	2	4	2	3	2	1	2	19	2	1	2	1	2	2	3	1	2	2	1	1	2	18	7	3	2	1	2	2	3	3	2	2	1	12	1	2	2	1	1	1	2	1	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	9	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6753_1#7	112	105	15	70	5	2	34	10	17	2	85	1	77	5	2	15	30	4	3	2	10	3	1	3	2	3	1	5	55	46	2	25	3	32	25	55	6	4	4	1	4	3	5	3	4	4	6	3	6	2	47	13	3	1	2	2	2	1	1	10	2	6	3	5	3	18	2	2	6	19	1	3	3	2	7	1	38	4	2	2	2	3	18	31	4	2	9	3	2	2	2	1	4	4	3	5	3	2	14	3	10	3	2	3	7	3	13	17	39	5	3	6	9	10	2	3	2	2	2	3	2	3	2	2	1	2	4	1	2	3	2	3	4	4	2	4	2	3	3	2	2	4	1	1	2	2	4	16	2	2	3	2	1	1	1	1	2	3	1	2	4	11	3	2	1	2	2	2	1	2	1	2	2	3	7	2	2	1	1	2	2	2	10	2	1	2	2	3	11	2	2	1	1	1	2	2	1	1	1	2	2	2	3	2	1	2	2	1	1	2	1	1	4	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6710_6#9	12	158	121	2	107	57	7	10	3	7	68	4	21	5	2	8	33	67	65	8	7	3	1	4	2	4	1	63	48	5	2	2	49	10	25	1	6	11	4	18	4	2	5	8	3	5	2	9	6	13	23	13	12	1	2	2	55	7	1	67	2	2	2	1	16	30	2	4	2	2	3	3	3	11	2	1	42	57	9	2	14	53	1	2	4	10	2	2	2	2	2	6	41	2	6	9	3	4	1	3	41	3	4	41	7	3	15	2	2	1	3	4	1	2	3	3	3	2	3	2	2	3	2	2	1	2	5	1	2	3	2	2	4	32	2	4	2	2	3	2	3	4	22	1	2	2	3	4	2	2	2	2	1	2	1	2	2	3	1	2	8	1	3	2	1	3	2	2	1	2	1	8	2	3	1	2	2	1	1	2	2	1	1	2	1	2	15	3	3	2	26	1	1	1	2	2	1	1	1	2	1	2	4	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6730_5#4	82	88	150	2	102	45	66	8	70	2	33	4	65	5	2	48	3	23	44	37	35	3	26	34	53	47	7	4	2	5	2	2	1	36	3	1	22	33	2	7	31	3	2	9	7	2	2	21	6	40	68	37	31	1	2	2	4	5	1	3	45	5	7	36	35	2	11	3	3	29	3	28	3	25	28	1	3	37	5	2	4	4	13	24	3	4	2	2	3	2	2	2	3	2	3	5	3	35	23	18	16	5	49	25	3	21	23	2	32	1	3	1	2	2	3	3	2	3	2	24	1	3	2	6	1	2	3	1	2	2	2	2	4	9	2	29	2	2	2	2	2	4	2	1	2	18	21	4	2	2	2	10	1	2	1	2	14	2	14	2	6	2	3	2	1	2	1	2	8	2	2	2	2	3	5	12	2	1	1	15	1	23	1	2	1	2	2	3	3	2	2	7	1	1	3	5	1	1	5	2	2	2	4	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	4	1	1	1	1	1	2	1	1	1	1
7038_6#21	61	68	15	22	34	49	18	8	19	23	40	4	2	22	2	8	30	4	14	1	7	44	1	4	2	8	22	13	17	40	10	2	33	8	26	51	6	8	6	5	18	2	16	3	3	39	2	4	6	2	28	11	5	1	2	2	3	11	1	3	3	9	3	26	7	2	2	6	8	2	3	24	7	2	5	1	3	8	10	13	2	3	1	2	4	2	2	2	3	2	2	1	6	2	3	15	3	18	16	3	3	10	13	29	12	16	13	2	6	1	2	6	17	13	3	3	2	2	7	3	1	3	2	2	1	3	2	6	2	3	2	2	4	2	2	4	2	2	2	2	5	4	4	1	2	2	3	4	2	4	2	2	1	1	1	2	2	2	1	2	4	2	3	2	1	2	2	2	1	2	1	2	2	2	14	2	2	1	2	2	5	1	1	2	1	2	2	3	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6730_8#8	75	72	15	2	50	12	18	117	2	23	29	1	57	5	3	43	37	3	14	7	7	3	2	6	2	42	2	42	21	5	2	23	1	13	25	4	6	16	2	1	13	2	4	9	14	1	2	2	6	13	28	34	3	21	2	23	27	14	1	4	3	9	2	39	3	30	2	6	2	2	3	11	22	2	29	1	3	4	6	2	3	27	17	2	2	2	11	3	2	6	2	2	4	2	3	19	3	2	3	3	3	10	3	2	3	3	1	2	6	1	3	6	18	2	3	3	3	10	7	3	2	3	2	2	1	2	2	1	2	3	14	4	4	2	2	4	2	2	2	2	2	4	1	1	2	2	19	2	2	2	2	2	1	1	1	1	2	3	1	2	6	2	3	2	1	2	2	2	2	2	1	2	2	3	1	2	2	1	1	2	2	7	1	2	1	2	2	3	3	2	5	1	1	1	2	2	1	1	1	2	1	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6631_7#24	135	59	26	2	67	33	70	118	5	46	3	4	117	6	3	3	2	2	3	1	7	3	1	4	3	82	2	72	28	77	2	2	28	7	79	73	4	12	4	1	2	3	9	44	4	5	2	3	6	74	23	3	5	1	2	2	9	5	1	10	2	17	2	2	18	18	2	4	46	2	3	3	55	2	7	10	2	37	10	15	3	3	37	3	3	2	17	3	3	2	2	1	8	2	3	5	3	2	2	3	13	3	5	2	50	2	5	2	12	1	3	2	2	2	2	3	3	2	3	3	1	3	7	2	1	2	6	1	2	3	2	4	5	3	2	4	2	3	2	2	3	4	5	1	2	2	4	2	3	6	2	10	1	1	1	2	2	2	1	2	7	1	3	2	1	2	2	2	2	29	1	3	2	4	1	5	2	1	1	2	23	1	1	2	1	2	2	1	2	2	2	1	1	1	2	2	1	18	23	2	2	2	3	2	1	1	2	1	1	2	7	1	2	2	2	1	1	7	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6710_6#15	12	2	76	5	85	71	61	60	81	23	59	4	39	4	2	10	2	56	7	42	2	2	2	4	1	45	2	15	42	13	2	1	3	2	3	1	2	2	2	27	14	2	2	34	2	2	2	9	3	2	8	3	3	1	2	2	2	2	1	3	2	2	3	2	33	3	2	4	2	2	3	3	17	29	2	1	3	35	2	24	4	2	2	2	2	2	9	2	3	2	2	1	2	22	2	2	10	4	3	2	4	3	22	4	2	4	2	2	3	1	3	21	2	2	2	3	2	2	2	2	12	2	2	2	1	2	5	1	2	3	2	2	4	4	2	4	2	2	2	2	2	7	4	1	2	2	3	4	2	2	2	2	1	1	1	2	12	2	1	2	20	2	2	5	1	2	1	2	1	2	1	2	2	3	1	2	2	1	1	2	2	2	1	2	1	2	2	3	1	2	2	1	1	1	2	2	1	2	1	2	1	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6714_7#6	45	6	118	55	53	2	16	8	53	2	64	4	65	25	2	28	9	4	19	37	2	3	1	4	2	47	8	2	26	7	10	2	14	7	44	1	2	11	2	1	4	2	10	9	4	8	2	3	5	39	3	13	29	1	2	24	2	5	1	11	12	11	2	36	32	35	2	3	7	19	3	3	5	2	2	2	43	2	12	3	4	23	2	2	3	5	24	2	3	2	2	2	4	12	3	5	3	8	23	5	4	3	5	4	35	13	1	23	3	1	3	2	1	2	3	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	2	2	5	7	2	1	12	22	2	2	2	2	2	5	14	2	1	2	2	2	2	2	6	2	3	4	1	2	1	2	1	2	1	2	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	1	2	5	1	1	1	2	2	2	6	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6755_4#24	104	24	48	2	25	2	8	12	2	3	40	21	79	25	2	55	3	10	3	43	20	3	1	7	2	8	2	15	7	32	10	2	1	7	3	1	11	40	2	16	41	3	5	2	33	17	2	3	6	22	2	3	12	1	2	2	35	5	1	3	4	5	2	17	18	20	24	4	3	2	3	3	22	2	5	2	3	5	2	20	2	9	2	11	4	2	2	2	3	2	2	1	4	2	3	5	2	4	7	3	4	3	4	9	3	3	15	2	3	1	3	23	4	2	3	3	2	3	2	7	1	3	2	2	15	2	6	1	2	3	2	2	4	20	2	4	2	2	2	2	26	8	3	1	2	2	15	4	2	2	2	2	1	1	1	1	2	2	1	2	6	2	3	4	1	2	2	2	2	2	1	4	2	3	1	4	2	1	4	6	2	1	1	2	15	13	2	6	2	2	2	1	1	1	2	2	1	7	6	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
7054_5#18	1	1	4	2	11	2	4	4	10	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	5	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	6	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	11	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	2	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6807_1#18	45	6	93	55	68	4	16	8	53	2	45	4	73	25	2	28	9	4	19	44	2	3	1	4	31	43	8	2	26	7	10	2	14	7	44	1	2	11	2	1	4	2	10	3	4	8	2	3	5	39	3	13	29	1	2	2	2	5	1	39	3	10	2	36	32	35	2	24	7	19	3	3	5	2	2	2	4	8	12	2	2	1	2	2	13	5	24	2	3	2	2	2	4	2	3	5	3	8	3	5	4	3	5	4	21	13	1	23	3	1	3	2	1	2	3	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	2	2	5	7	18	1	2	2	2	2	2	2	2	5	1	1	1	2	2	2	2	2	6	2	3	4	1	2	5	2	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	1	2	2	1	1	1	2	2	11	2	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6714_7#12	10	11	95	5	34	40	18	10	18	45	8	4	58	5	2	44	7	4	39	28	10	3	2	4	8	44	32	15	85	7	3	2	1	32	2	1	6	31	6	1	4	3	16	8	4	14	8	3	26	36	18	13	5	1	2	2	7	5	20	68	2	2	25	4	7	31	2	4	3	26	20	3	22	2	2	1	25	33	2	25	3	3	2	2	29	21	8	2	3	13	2	1	8	10	17	5	15	4	7	3	10	24	4	5	25	16	19	4	8	4	2	2	1	13	2	3	2	17	2	21	2	13	2	12	1	3	5	1	2	3	2	2	4	3	2	7	2	2	2	2	10	4	1	1	2	2	4	2	8	6	2	2	1	2	1	2	2	2	1	2	4	2	12	2	1	2	2	7	1	9	1	2	2	3	11	2	2	1	11	3	1	7	9	2	1	2	2	3	7	11	2	1	1	1	2	2	1	1	2	2	1	2	7	2	1	7	2	1	1	2	1	1	2	2	2	1	1	2	2	1	1	2	2	1	2	2	2	1	1	1	1	1	4	1	1	1	1
6830_3#15	1	1	4	100	11	2	4	4	113	2	1	4	12	4	2	4	3	4	4	2	3	3	2	4	2	3	4	41	4	2	3	2	3	4	4	3	4	2	2	1	1	3	3	3	4	4	2	4	3	2	4	3	4	1	2	2	4	2	1	3	3	2	2	2	4	2	2	2	2	2	3	1	4	2	2	1	3	4	4	24	2	3	2	2	3	3	7	2	3	2	2	1	4	2	3	4	3	2	3	3	4	4	3	1	4	4	4	3	3	1	3	3	5	1	3	2	2	2	2	3	3	2	2	3	1	2	3	1	2	1	2	3	2	4	2	3	2	2	2	2	2	3	1	1	2	2	3	3	2	2	2	3	1	1	1	2	2	2	1	2	1	2	3	3	1	2	2	2	1	2	1	3	2	2	6	2	2	1	10	3	1	1	1	2	2	2	2	3	3	3	2	2	1	1	2	2	2	2	1	2	2	15	4	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
7004_6#38	45	6	93	55	68	4	16	8	53	2	45	4	73	25	2	28	9	4	19	44	2	3	1	4	31	43	8	2	26	7	10	2	14	7	44	1	2	11	2	1	4	2	10	32	4	8	2	3	5	39	3	13	29	1	2	2	2	5	1	10	3	10	2	36	32	35	2	24	7	19	3	3	5	2	2	2	4	8	12	2	2	1	2	2	13	5	24	2	3	2	2	2	4	2	3	5	3	8	3	5	4	3	5	4	21	13	1	23	3	1	3	2	1	2	3	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	2	2	5	7	18	1	2	2	2	2	2	2	2	5	1	1	1	2	2	2	2	2	6	2	3	4	1	2	5	2	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	2	2	1	1	1	2	2	1	1	1	2	2	11	2	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6259_7#20	113	77	5	71	76	2	87	12	90	5	92	4	4	5	2	60	37	26	4	1	7	3	2	35	2	62	1	50	48	5	3	2	37	15	14	16	2	4	6	1	8	3	4	2	4	14	2	2	6	19	8	7	32	23	2	2	42	38	1	3	4	8	2	4	44	43	2	4	5	2	3	3	6	6	3	3	2	43	10	20	2	3	2	2	13	2	32	2	23	2	2	2	6	2	3	4	3	4	14	3	15	3	26	2	3	2	2	4	3	29	2	2	1	2	3	28	2	2	7	2	2	3	2	6	1	2	25	1	2	3	2	1	4	2	2	4	2	3	2	2	27	2	4	1	2	2	2	3	2	2	3	2	1	1	1	5	2	2	1	2	4	2	3	2	1	2	2	2	1	2	1	2	2	3	4	2	2	1	4	2	2	7	13	2	1	2	2	3	3	2	2	1	1	1	2	2	1	2	5	2	1	2	3	2	4	4	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6710_7#9	111	6	15	55	53	2	16	8	53	2	64	4	59	25	2	28	9	4	19	37	2	3	1	4	2	43	8	2	26	7	10	2	14	7	4	1	2	11	2	1	4	2	10	9	4	8	2	3	5	39	3	13	29	1	2	24	2	5	44	31	12	8	2	36	32	35	2	4	7	19	51	3	38	2	2	2	26	2	12	3	2	23	2	2	13	5	24	2	3	2	2	2	4	2	3	5	3	29	3	5	4	3	5	4	21	13	28	23	38	1	3	2	1	2	3	3	2	2	2	8	1	3	2	5	1	2	3	1	2	2	2	4	4	2	2	4	2	2	7	2	5	7	2	1	12	22	2	2	2	2	2	5	1	2	1	27	2	2	6	2	6	2	3	4	1	2	5	2	1	2	1	4	2	3	1	2	2	1	1	2	1	7	1	2	1	2	2	3	3	17	2	1	1	1	2	5	1	1	1	2	2	2	6	3	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	4	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6730_8#4	5	45	7	5	55	62	92	13	4	2	102	54	4	56	2	70	33	4	6	37	20	3	29	3	2	20	1	38	68	55	2	2	13	10	26	1	6	52	35	1	52	3	2	9	3	4	2	3	6	13	51	9	3	1	2	2	2	1	1	3	2	4	2	2	3	18	2	6	6	37	3	3	7	2	11	46	9	16	2	2	29	4	2	2	2	2	12	3	2	2	2	2	3	39	3	15	3	2	16	3	38	3	9	3	40	3	1	2	7	1	3	6	2	2	3	3	3	10	15	3	2	3	2	2	1	3	3	1	2	3	2	3	8	2	2	4	2	3	2	2	2	4	1	1	2	2	29	2	2	16	2	28	1	2	1	21	7	2	1	2	6	1	3	2	1	2	2	2	1	2	2	2	2	3	7	2	2	1	1	2	2	1	9	2	1	2	2	3	3	3	2	1	1	1	2	5	1	1	5	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	7	2	1	1	2	2	1	2	3	2	1	1	1	1	1	2	1	1	1	1
6731_5#24	45	6	4	55	53	2	16	8	53	2	64	56	59	25	2	28	9	4	19	37	46	3	1	4	2	43	8	2	26	7	10	2	14	7	44	1	2	11	2	1	53	2	10	9	4	8	2	3	5	39	35	13	29	1	2	24	2	5	1	3	3	11	2	36	32	35	2	3	7	19	3	3	5	2	2	2	31	2	12	3	2	23	38	2	13	5	24	2	3	2	2	2	4	12	3	5	3	4	3	5	4	4	5	4	21	13	1	23	3	19	3	2	1	34	3	3	2	2	2	8	3	3	2	5	1	2	3	19	13	2	2	4	4	2	2	3	11	2	2	2	5	7	2	1	1	2	2	2	2	2	2	5	1	2	1	2	2	2	2	2	6	2	3	3	1	14	5	2	1	2	1	4	2	3	1	2	2	1	1	3	1	7	1	2	1	2	2	3	3	14	2	2	1	1	2	5	1	1	1	2	2	2	4	3	1	1	2	5	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6949_1#19	77	74	78	2	52	35	60	60	64	2	26	5	4	5	2	46	32	2	14	37	72	13	1	4	1	8	34	8	5	3	10	2	30	34	3	4	28	18	20	1	2	2	33	9	4	4	2	3	6	37	15	35	3	1	2	24	2	29	1	2	3	5	2	1	2	2	2	4	3	2	3	4	3	2	26	34	3	34	12	2	2	22	2	2	3	31	30	2	3	2	2	2	4	48	3	20	3	2	3	3	3	3	1	9	4	2	21	2	3	1	3	8	1	18	6	3	3	3	3	3	1	3	2	2	1	2	2	1	2	3	11	2	8	9	2	4	2	2	2	2	2	5	2	1	2	2	20	1	2	3	2	10	1	2	1	2	2	2	13	5	8	2	13	2	1	4	2	2	2	2	1	3	2	3	4	3	2	1	12	2	2	1	1	2	1	2	2	20	3	6	2	1	1	1	2	5	2	1	3	2	2	2	3	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1
6710_6#10	87	78	85	2	19	40	28	10	66	2	41	4	68	5	3	68	3	31	46	2	7	3	2	7	2	46	11	12	2	5	2	1	1	7	3	1	22	4	2	1	7	2	9	3	4	1	2	3	6	2	8	36	5	1	2	2	4	5	1	5	2	8	2	2	34	31	2	22	5	2	23	3	5	11	11	1	27	2	6	20	3	26	1	2	4	3	2	3	3	22	2	2	4	2	1	5	3	8	22	3	15	3	5	3	12	13	15	24	15	1	3	2	2	2	2	3	3	2	3	2	2	3	2	2	1	2	4	1	2	3	13	15	4	2	9	4	2	2	3	2	5	2	1	1	2	13	2	2	2	2	2	2	1	1	1	2	2	2	1	2	7	2	3	2	11	4	2	2	9	2	2	13	2	3	4	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2	7	2	2	2	1	8	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	2	1	4	5	1	1	2	1	1	1	1
